clip_id,track_name,artist,album,genre,preview_url,track_id,intended_arousal,intended_valence,intended_mood,song_query,artist_query,selection_method,match_score
clip_160,In a Sentimental Mood,Duke Ellington & John Coltrane,Duke Ellington & John Coltrane,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ec/10/a3/ec10a360-882f-f524-cd99-c9b47242c511/mzaf_9079424449416004.plus.aac.p.m4a,1440810227,low,positive,relaxed,In a Sentimental Mood,Duke Ellington & John Coltrane,best_score,102.0
clip_161,Pavane pour une infante défunte (Arr. Linos Piano Trio),Linos Piano Trio,Ravel: In Search of Lost Dance,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/cb/08/7d/cb087d0b-ad9c-2651-d12a-daf05e326ee1/mzaf_7709635850498123522.plus.aac.p.m4a,1675148375,low,negative,sad,Pavane pour une infante defunte,Maurice Ravel,best_score,32.0
clip_162,Spiegel im spiegel,Angèle Dubeau & La Pietà,Pärt: Portrait,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/64/68/52/6468526e-f789-71fc-c537-6ea4b041f40e/mzaf_10236163795184120551.plus.aac.p.m4a,356926261,low,positive,relaxed,Spiegel im Spiegel,Arvo Part,best_score,72.0
clip_163,"String Quartet No. 8 in C Minor, Op. 110: II. Allegro molto",Emerson String Quartet,Shostakovich: The String Quartets,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e5/05/99/e50599f4-c23a-4034-6b05-b8bb52138325/mzaf_15632765322212059069.plus.aac.p.m4a,1452147266,high,negative,tense,"String Quartet No. 8 in C Minor, Op. 110: II. Allegro molto",Dmitri Shostakovich,best_score,72.0
clip_164,Fantasia on a Theme by Thomas Tallis,London Philharmonic Orchestra & Sir Roger Norrington,Sleep: 111 Pieces of Classical Music for Bedtime,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c5/8f/d1/c58fd129-e781-7bf7-54be-250b583fa915/mzaf_12487767423588935555.plus.aac.p.m4a,1440839319,low,negative,sad,Fantasia on a Theme by Thomas Tallis,Ralph Vaughan Williams,best_score,72.0
clip_165,Gnossienne No. 3,Kai Schumacher,Beauty In Simplicity,Minimalism,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fd/73/2c/fd732c0a-b7bf-1cb1-9cc4-408086992270/mzaf_12476698175847777609.plus.aac.p.m4a,1270113647,low,negative,sad,Gnossienne No. 3,Erik Satie,best_score,72.0
clip_166,"Prélude in G Minor, Op. 23 No. 5",Sergei Rachmaninoff,Rachmaninov Plays Rachmaninov (The Ampico Piano Recordings),Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/92/5a/38/925a3897-7026-0510-83a4-5316aa0bcb37/mzaf_9903901518119841428.plus.aac.p.m4a,1440566050,high,negative,tense,"Prelude in G Minor, Op. 23 No. 5",Sergei Rachmaninoff,best_score,63.875
clip_167,The Lark Ascending,Sir Andrew Davis & BBC Symphony Orchestra,40 Most Beautiful Violin Classics,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c1/31/7f/c1317f75-a59e-43f8-a471-18f0e6d70ec4/mzaf_15868063259576989728.plus.aac.p.m4a,445272551,low,positive,relaxed,The Lark Ascending,Ralph Vaughan Williams,best_score,72.0
clip_168,"Sicilienne, Op. 78",Yo-Yo Ma & Kathryn Stott,Merci,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/be/6d/57/be6d57b6-4968-d6a4-81d7-ead0b917fefc/mzaf_15232409822569512815.plus.aac.p.m4a,1766801454,low,positive,relaxed,"Sicilienne, Op. 78",Gabriel Faure,best_score,72.0
clip_169,"Cello Suite No. 2 in D Minor, BWV 1008: I. Prelude",Jörg Baumann,Bach: Cello Suites,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/73/4d/9b/734d9b01-62f7-3a7e-4fce-843155d3d0b3/mzaf_16044508527916300524.plus.aac.p.m4a,353570089,medium,negative,tense,"Cello Suite No. 2 in D Minor, BWV 1008: I. Prelude",Johann Sebastian Bach,best_score,72.0
clip_170,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",London Symphony Orchestra & Josef Krips,Beethoven: The Complete Symphony Collection,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2d/dd/1d/2ddd1d0e-6e38-88d0-786f-8d427ad40f32/mzaf_15650359682586249842.plus.aac.p.m4a,288462139,medium,negative,tense,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",Ludwig van Beethoven,best_score,72.0
clip_171,Walkin,Denzel Curry,Walkin - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/30/5a/f3/305af32f-198d-6a9c-ec83-6ef66c3306eb/mzaf_14036894059660830860.plus.aac.p.m4a,1856377098,medium,negative,tense,Walkin,Denzel Curry,best_score,100.0
clip_172,Raydar,JID,The Forever Story,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/79/8f/ba/798fba2f-45e3-534a-3595-b80c4b13923a/mzaf_1310724192152983713.plus.aac.p.m4a,1790783325,high,negative,tense,Raydar,JID,best_score,100.0
clip_173,None Shall Pass,Aesop Rock,None Shall Pass (Bonus Edition),Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/98/9e/93/989e9370-7db4-6e9a-74dd-f84b7765c247/mzaf_12127818186791660818.plus.aac.p.m4a,1623690092,high,negative,tense,None Shall Pass,Aesop Rock,best_score,102.0
clip_174,Riot!,Earl Sweatshirt,Some Rap Songs,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/21/2a/a2/212aa263-b28e-c439-8609-13843a610fd2/mzaf_7518029529303278121.plus.aac.p.m4a,1442400732,low,negative,sad,Riot!,Earl Sweatshirt,best_score,102.0
clip_175,All Caps,Madvillain,Madvillainy Instrumentals,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d3/e1/63/d3e163a7-e256-7267-1bf4-e2b86b8b90a1/mzaf_15689134880400181192.plus.aac.p.m4a,41655325,medium,negative,tense,All Caps,Madvillain,best_score,102.0
clip_176,Norf Norf,Vince Staples,Summertime '06,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/05/2a/60/052a6047-6477-5603-75da-0dee9bda158f/mzaf_6662896450146292246.plus.aac.p.m4a,1442881982,high,negative,tense,Norf Norf,Vince Staples,best_score,100.0
clip_177,Point and Kill (feat. Obongjayar),Little Simz,Sometimes I Might Be Introvert,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ba/bc/c9/babcc926-74ed-25dd-0eab-4acb46489e1a/mzaf_6229760902578443955.plus.aac.p.m4a,1561184461,high,negative,tense,Point and Kill,Little Simz,best_score,77.0
clip_178,Run The Jewels,Run The Jewels,Run The Jewels,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/22/b9/d2/22b9d20e-7a4d-dcf2-1bee-098dc3c8f0c8/mzaf_17704367826533409681.plus.aac.p.m4a,1863305830,medium,negative,sad,Run The Jewels,Run The Jewels,best_score,100.0
clip_179,DEVASTATED,Joey Bada$$,ALL-AMERIKKKAN BADA$$,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/16/e7/12/16e71244-2f14-4f92-ff78-fb2aa08a30e4/mzaf_17395411500127318618.plus.aac.p.m4a,1504167055,high,negative,tense,DEVASTATED,Joey Bada$$,best_score,100.0
clip_180,Dance Now,JID & Kenny Mason,The Forever Story,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/67/bf/c7/67bfc7c5-e85a-963f-2eae-81b731880794/mzaf_6449064193986064268.plus.aac.p.m4a,1790783327,high,negative,tense,Dance Now,JID,best_score,88.0
clip_181,Gang Signs (feat. ScHoolboy Q),Freddie Gibbs,Gang Signs (feat. ScHoolboy Q) - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9c/cd/5f/9ccd5fcd-4dc2-605a-fdba-e091594f3456/mzaf_13830450201555714616.plus.aac.p.m4a,1549548181,medium,negative,tense,Gang Signs,Freddie Gibbs,best_score,75.0
clip_182,Rebirth Of Slick (Cool Like Dat),Digable Planets,Reachin' (A New Refutation Of Time And Space),Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1d/70/8e/1d708e45-d1f3-e6e7-121c-97cd18bdee18/mzaf_14632389000309978879.plus.aac.p.m4a,725211798,medium,positive,happy,Rebirth of Slick (Cool Like Dat),Digable Planets,best_score,102.0
clip_183,Emerald Rush,Jon Hopkins,Singularity,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/40/83/bc/4083bc21-409c-f413-727e-b1ee98e2c206/mzaf_12159654791038693203.plus.aac.p.m4a,1349736993,high,positive,excited,Emerald Rush,Jon Hopkins,best_score,102.0
clip_184,Glue,Bicep,Bicep,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7c/9c/f6/7c9cf6b3-424a-3cce-96c3-c192b2f6e566/mzaf_4559815962369019993.plus.aac.p.m4a,1240586502,medium,positive,relaxed,Glue,Bicep,best_score,102.0
clip_185,Kerala,Bonobo,Migration,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/7b/50/f2/7b50f2d2-4ead-9f1c-986f-a780d26a9d12/mzaf_3026587138333977214.plus.aac.p.m4a,1169246072,medium,positive,relaxed,Kerala,Bonobo,best_score,102.0
clip_186,Atlas,Lane 8,Little by Little,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/01/63/51/01635120-c956-6906-54c0-0866f8913689/mzaf_15334282776476339653.plus.aac.p.m4a,1495406711,medium,positive,relaxed,Atlas,Lane 8,best_score,102.0
clip_187,Kusanagi,ODESZA,In Return,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/df/09/ff/df09ff63-963e-d0b2-ed2e-7d3ecca428a0/mzaf_2449223300455018209.plus.aac.p.m4a,897564302,low,positive,relaxed,Kusanagi,ODESZA,best_score,102.0
clip_188,Epoch,Tycho,Epoch,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/33/95/76/3395767c-5deb-be0d-1b4e-d5a63ba241cf/mzaf_6003793290416452509.plus.aac.p.m4a,1154578329,medium,positive,relaxed,Epoch,Tycho,best_score,102.0
clip_189,So U Kno,Overmono,So U Kno - Single,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/aa/36/d6/aa36d65f-64ee-d29d-a4af-06b64df538d8/mzaf_1070248895046633374.plus.aac.p.m4a,1658771254,high,positive,excited,So U Kno,Overmono,best_score,102.0
clip_190,Archangel,Burial,Untrue,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/ef/6e/fa/ef6efa09-ae7e-aec6-2eb2-6bd11b22703c/mzaf_18137613516381741140.plus.aac.p.m4a,893175788,medium,negative,tense,Archangel,Burial,best_score,102.0
clip_191,A Walk,Tycho,Dive,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fc/42/ed/fc42ed54-f3c4-f5a0-f5be-43c9b3fb2215/mzaf_1338879779032740875.plus.aac.p.m4a,679251628,medium,positive,relaxed,A Walk,Tycho,best_score,102.0
clip_192,Cirrus,Bonobo,The North Borders,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0a/7b/23/0a7b2301-138d-163a-8de8-79c51be47842/mzaf_13157584990167779773.plus.aac.p.m4a,611171963,medium,positive,relaxed,Cirrus,Bonobo,best_score,102.0
clip_193,Two Thousand and Seventeen,Four Tet,New Energy,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/11/12/50/111250a0-ca7d-8ab2-461c-f772f8c316ec/mzaf_1936462126950328626.plus.aac.p.m4a,1288518126,medium,positive,relaxed,Two Thousand and Seventeen,Four Tet,best_score,102.0
clip_194,Open Eye Signal (Remaster 2023),Jon Hopkins,Immunity,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/d3/90/9e/d3909e01-1968-f45e-4432-6cfe80cb9b45/mzaf_2577751705709472939.plus.aac.p.m4a,1688995997,high,positive,excited,Open Eye Signal,Jon Hopkins,best_score,77.0
clip_195,Dreams Tonite,Alvvays,Antisocialites,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/26/73/fd/2673fdaa-6bfe-54e3-c0dd-884afb19bce0/mzaf_11273602793506297863.plus.aac.p.m4a,1651326697,medium,positive,relaxed,Dreams Tonite,Alvvays,best_score,102.0
clip_196,Show Me How,Men I Trust,Show Me How - Single,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/c9/0a/46/c90a464f-379e-8f7a-a212-e22823ac9122/mzaf_8128269148088916110.plus.aac.p.m4a,1719975688,low,positive,relaxed,Show Me How,Men I Trust,best_score,102.0
clip_197,Be Sweet,Japanese Breakfast,Jubilee,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c0/64/67/c0646729-fcb6-0ad1-b996-fd3408b4f4f4/mzaf_679024772755085459.plus.aac.p.m4a,1553364593,high,positive,happy,Be Sweet,Japanese Breakfast,best_score,102.0
clip_198,Silk Chiffon (feat. Phoebe Bridgers),MUNA,MUNA,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/de/dc/a2/dedca226-5c2c-7767-6d14-a1fc0b133d65/mzaf_3625606279159258339.plus.aac.p.m4a,1611606408,high,positive,happy,Silk Chiffon,MUNA,best_score,77.0
clip_199,XS,Rina Sawayama,SAWAYAMA,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/78/e5/b9/78e5b90c-b4a0-d62a-0d55-8c47e0b587e0/mzaf_10492078721256628050.plus.aac.p.m4a,1493469443,high,positive,excited,XS,Rina Sawayama,best_score,102.0
clip_200,Killshot,Magdalena Bay,A Little Rhythm and a Wicked Feeling,Indie Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/14/72/be/1472bef9-0d79-391e-75cc-0fad54cb7ef2/mzaf_17513573749968270352.plus.aac.p.m4a,1499440465,medium,negative,tense,Killshot,Magdalena Bay,best_score,102.0
clip_201,So Hot You're Hurting My Feelings,Caroline Polachek,Pang,Indie Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/7d/50/63/7d50630e-3403-c6be-2f88-9070487841e1/mzaf_16554078699519463994.plus.aac.p.m4a,1482422205,high,positive,happy,So Hot You're Hurting My Feelings,Caroline Polachek,best_score,102.0
clip_202,Only Acting,Kero Kero Bonito,Only Acting - Single,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d4/22/84/d42284f3-f4da-9672-0061-1562f3f0e096/mzaf_4475973960751118960.plus.aac.p.m4a,1651294284,high,negative,tense,Only Acting,Kero Kero Bonito,best_score,102.0
clip_203,Your Best American Girl,Mitski,Puberty 2,Indie Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/de/42/d6/de42d695-47a8-96ca-a0b9-5907630fa487/mzaf_6468437677024902389.plus.aac.p.m4a,1087128509,medium,negative,sad,Your Best American Girl,Mitski,best_score,102.0
clip_204,Saw You In A Dream,The Japanese House,Saw You In a Dream - EP,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/26/de/dc/26dedcdd-f9cf-ef19-4db1-726fe7459b19/mzaf_17486703770070766609.plus.aac.p.m4a,1440889384,low,negative,sad,Saw You in a Dream,The Japanese House,best_score,102.0
clip_205,Ceremony,New Order,Substance,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/49/ae/99/49ae9942-efc2-66c9-68d2-b2ba12ae899f/mzaf_3119884863508531048.plus.aac.p.m4a,1530256507,medium,negative,tense,Ceremony,New Order,best_score,102.0
clip_206,Life's What You Make It,Talk Talk,The Very Best Of,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e5/b4/dd/e5b4dd39-770a-c734-a977-eee1f9e2d1c2/mzaf_8282834802859384830.plus.aac.p.m4a,696670535,medium,positive,excited,Life's What You Make It,Talk Talk,best_score,102.0
clip_207,Love My Way,The Psychedelic Furs,Forever Now (2002 Bonus Tracks Edition),New Wave,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/b4/f9/42b4f9dd-938f-c86e-e413-953b5bdc003a/mzaf_1389995137883184358.plus.aac.p.m4a,211438542,medium,positive,happy,Love My Way,The Psychedelic Furs,best_score,102.0
clip_208,A Forest,The Cure,Seventeen Seconds (Deluxe Edition),Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/bc/f3/ed/bcf3eda8-4426-1528-f411-5dfe06bfb4d8/mzaf_16155767371106033934.plus.aac.p.m4a,65619482,medium,negative,tense,A Forest,The Cure,best_score,102.0
clip_209,Cities In Dust,Siouxsie & The Banshees,Tinderbox (Remastered & Expanded),Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/61/c3/3c/61c33c60-b1b1-e807-669b-b5e55ea50865/mzaf_14744696204040940587.plus.aac.p.m4a,1443842139,high,negative,tense,Cities in Dust,Siouxsie and the Banshees,best_score,83.25
clip_210,The Killing Moon,Echo & The Bunnymen,Songs to Learn and Sing,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/be/ea/05/beea05d3-da20-5856-5552-bebb1d7c1f4c/mzaf_18275892302936094611.plus.aac.p.m4a,31740178,medium,negative,tense,The Killing Moon,Echo & the Bunnymen,best_score,102.0
clip_211,Enola Gay,Orchestral Manoeuvres In the Dark,Organisation,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/3b/0b/d0/3b0bd0ae-b450-00dd-3a31-2d372f503b37/mzaf_1265393616095927658.plus.aac.p.m4a,714776989,high,negative,tense,Enola Gay,Orchestral Manoeuvres in the Dark,best_score,102.0
clip_212,This Charming Man,The Smiths,The Smiths,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/80/b0/2b/80b02b47-dd50-02f0-8dbd-700f117f4c47/mzaf_6865508113176690808.plus.aac.p.m4a,799995891,high,positive,happy,This Charming Man,The Smiths,best_score,102.0
clip_213,Flying Whales,GOJIRA,From Mars to Sirius,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/be/a4/0a/bea40a20-1b1b-0935-66e2-d0d80f51d33c/mzaf_17143022508128274714.plus.aac.p.m4a,213374170,high,negative,tense,Flying Whales,Gojira,best_score,102.0
clip_214,Oblivion,Mastodon,Crack the Skye,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/48/a2/6e/48a26e66-bfc6-2522-a136-80959d3655d4/mzaf_9972992973393563794.plus.aac.p.m4a,1218346021,high,negative,tense,Oblivion,Mastodon,best_score,102.0
clip_215,Ghost of Perdition,Opeth,Ghost Reveries,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7b/9e/09/7b9e09aa-bbe0-feb5-8329-936a3dffe10f/mzaf_15353729448908600362.plus.aac.p.m4a,214473109,high,negative,tense,Ghost of Perdition,Opeth,best_score,102.0
clip_216,My Curse,Killswitch Engage,As Daylight Dies (Special Edition),Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a9/a1/b4/a9a1b4b6-306f-e90e-8020-46cd3fc26336/mzaf_11526768307470341366.plus.aac.p.m4a,262090792,high,negative,tense,My Curse,Killswitch Engage,best_score,102.0
clip_217,Bleed,Meshuggah,ObZen,Death Metal/Black Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8b/9b/03/8b9b0375-9ebd-fc84-1de6-7f1773bf13ea/mzaf_5174655997735554572.plus.aac.p.m4a,1882049242,high,negative,tense,Bleed,Meshuggah,best_score,102.0
clip_218,Autre Temps,Alcest,Les Voyages De l'âme,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/61/24/04/612404d9-ad2a-bf07-f524-a3453c96b940/mzaf_7844552721362163909.plus.aac.p.m4a,1556065981,medium,negative,sad,Autre Temps,Alcest,best_score,102.0
clip_219,Digital Bath,Deftones,White Pony,Hard Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/36/ca/8e/36ca8e58-ebf6-caa9-1057-d8fe564cac78/mzaf_10188594626065058778.plus.aac.p.m4a,1099848723,medium,negative,tense,Digital Bath,Deftones,best_score,102.0
clip_220,The Art of Dying,GOJIRA,The Way of All Flesh,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/45/03/9c/45039c8b-8a3d-0e38-86af-1ffe1a3a999d/mzaf_12817555103363942232.plus.aac.p.m4a,291261425,high,negative,tense,The Art of Dying,Gojira,best_score,102.0
clip_221,Selkies: The Endless Obsession,Between the Buried and Me,The Best of Between the Buried and Me,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6c/6b/f5/6c6bf5e5-b59c-3eaa-3359-d54d28f4ebb6/mzaf_3808798627322304759.plus.aac.p.m4a,1442255887,high,negative,tense,Selkies: The Endless Obsession,Between the Buried and Me,best_score,102.0
clip_222,Marigold,Periphery,Periphery III: Select Difficulty,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d7/1b/43/d71b430b-eb8a-2f34-d62e-21dbcaf9b74a/mzaf_16823494627330790016.plus.aac.p.m4a,1639115794,high,negative,tense,Marigold,Periphery,best_score,102.0
clip_223,Hasta la Raíz,Natalia Lafourcade,Hasta la Raíz (Edición Especial),Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3b/98/60/3b98602d-c7c7-f329-2091-7cef30c68152/mzaf_3346254391508663693.plus.aac.p.m4a,1055384375,medium,positive,happy,Hasta la Raiz,Natalia Lafourcade,best_score,58.667
clip_224,To My Love,Bomba Estéreo,Amanecer,Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/10/a7/b8/10a7b854-e58a-738a-f3a6-6178cdf92619/mzaf_2296994656007446309.plus.aac.p.m4a,993274908,medium,positive,happy,To My Love,Bomba Estereo,best_score,79.5
clip_225,Disfruto,Carla Morrison,Déjenme Llorar,Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/55/89/f6/5589f6d7-bed1-d60d-c376-8c2da227a997/mzaf_1226023105227924942.plus.aac.p.m4a,1862968116,low,positive,relaxed,Disfruto,Carla Morrison,best_score,102.0
clip_226,Eres,Café Tacvba,Cuatro Caminos,Rock y Alternativo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/65/c2/b0/65c2b09c-503b-f4f3-07dd-e4c6434d6611/mzaf_6737834753047942667.plus.aac.p.m4a,1444184596,medium,positive,happy,Eres,Cafe Tacvba,best_score,79.5
clip_227,Vámonos a Marte,Kevin Kaarl,Hasta el Fin Del Mundo,Folk,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/87/fd/78/87fd7825-be82-6a02-db2f-c06f2d474e91/mzaf_4436585877695415270.plus.aac.p.m4a,1862621557,low,negative,sad,Vamonos a Marte,Kevin Kaarl,best_score,58.667
clip_228,Amárrame (feat. Juanes),Mon Laferte,La Trenza,Rock y Alternativo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2b/0b/eb/2b0beb95-9bd2-6d51-1949-a27f60df4e22/mzaf_2567032020133563259.plus.aac.p.m4a,1440881194,medium,positive,happy,Amarrame,Mon Laferte,best_score,42.0
clip_229,Pa’ Dónde Se Fue,Mon Laferte,La Trenza,Rock y Alternativo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2c/78/04/2c780409-8cf3-57b2-feaa-4959297675c4/mzaf_3795848920905232974.plus.aac.p.m4a,1440880827,medium,negative,sad,Pa' Donde Se Fue,Mon Laferte,best_score,60.75
clip_230,Labios Rotos,ZOE,MTV Unplugged: Música de Fondo (Live),Rock y Alternativo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/64/dc/cf/64dccf76-c091-eb94-405c-8ee363453bb1/mzaf_13211009249179789264.plus.aac.p.m4a,727494908,medium,negative,tense,Labios Rotos,Zoe,best_score,102.0
clip_231,En El 2000,Natalia Lafourcade,Natalia Lafourcade,Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5d/4c/20/5d4c205b-46b1-658a-398e-490461f7a2a1/mzaf_14877586632641737229.plus.aac.p.m4a,373992070,high,positive,happy,En el 2000,Natalia Lafourcade,best_score,102.0
clip_232,Tuyo,Rodrigo Amarante,Narcos (A Netflix Original Series Soundtrack),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/05/dd/8e/05dd8e41-6438-bf29-32bb-597ea82aff67/mzaf_12380721683915158506.plus.aac.p.m4a,1030422720,low,positive,relaxed,Tuyo,Rodrigo Amarante,best_score,102.0
clip_233,Friday Morning,Khruangbin,Con Todo El Mundo,Indie Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ab/76/43/ab76434b-4f27-dd55-ebd4-885c7ba6255c/mzaf_11429483924053960010.plus.aac.p.m4a,1299241652,low,positive,relaxed,Friday Morning,Khruangbin,best_score,102.0
clip_234,Your Hand In Mine,Explosions In the Sky,The Earth Is Not a Cold Dead Place,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/93/11/0c/93110cd7-91d9-85fc-52fb-07357b1aef7b/mzaf_1502388509077194502.plus.aac.p.m4a,318951791,medium,positive,relaxed,Your Hand in Mine,Explosions in the Sky,best_score,102.0
clip_235,Turtles All the Way Down,Sturgill Simpson,Metamodern Sounds in Country Music,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3d/47/0f/3d470f6f-c14f-6cdc-43ab-5f728a08fe35/mzaf_6174196594959285465.plus.aac.p.m4a,1887707092,medium,positive,relaxed,Turtles All the Way Down,Sturgill Simpson,best_score,102.0
clip_236,How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,Naturally,R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bc/15/f3/bc15f35f-0699-6634-302b-0823710fb04c/mzaf_1767922339824162518.plus.aac.p.m4a,1485055630,high,negative,tense,How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,best_score,102.0
clip_237,Bloodbuzz Ohio,The National,High Violet (Bonus Track Version),Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cb/06/64/cb0664d5-286f-2cfb-a8eb-7b9604e1df18/mzaf_6175269486226138898.plus.aac.p.m4a,368054504,medium,negative,tense,Bloodbuzz Ohio,The National,best_score,102.0
clip_238,Postcards from Italy,Beirut,Gulag Orkestar,Indie Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/89/7a/91/897a9198-ffce-29f8-b47a-eab64cdc77fa/mzaf_17000492803044628056.plus.aac.p.m4a,1309594830,medium,positive,relaxed,Postcards from Italy,Beirut,best_score,102.0
